scenario,sigma_x_me_folder,sigma_y_me_folder,n_per_habitat_folder,n_habitats_folder,sim_id,beta_true,n,sigma_x_me,sigma_y_me,n_per_habitat,n_habitats,beta_ols,se_ols,beta_majoraxis,beta_rma,beta_deming_std,beta_deming_wtd,beta_deming_mcr,beta_theilsen,beta_siegel,beta_lmer,se_lmer,beta_lmer_slopes,se_lmer_slopes,beta_nlme,beta_rf,beta_glmnet,beta_nnet,beta_keras,beta_keras_denoised,beta_ensemble,time_total,sd_beta_actual,sd_alpha_actual,cor_alpha_beta_actual
habitat_visualization_output_R_20_40_n72_6,20,40,72,6,68,1,432,0.2,0.4,72,6,0.728596248694519,0.0448512856223717,1.30789920683913,1.18146381961656,0.894994402397684,0.894994402397684,1.71819271466234,0.68802052881679,0.682806248678738,0.895408235442199,0.0586355378187857,0.936546614589749,0.146047973355621,0.697951399285505,0.148221685605603,0.663741096615664,0.812075631015269,0.321152776479721,0.906441262450777,0.707841043767898,36.8319401741028,0.473109721208899,0.240348091570326,-0.139813378851162
habitat_visualization_output_R_20_40_n72_6,20,40,72,6,68,1.4,432,0.2,0.4,72,6,1.44825566752118,0.0373297979860325,1.74468565875088,1.64214963389722,1.60002257735842,1.60002257735842,1.8262717773492,1.45308251652161,1.43887905908948,1.32699348669591,0.0585903499667379,1.3237588809461,0.0748197653285306,1.59504387546174,0.285111194924522,0.922375223049505,2.28587060986736,0.343303331363131,1.54287236779052,1.27750729211097,40.4882290363312,0.254336537457682,0.234568153277229,0.0149727274216601
habitat_visualization_output_R_20_40_n72_6,20,40,72,6,69,0.6,432,0.2,0.4,72,6,0.376092541327748,0.0323037285740708,0.593942677603703,0.768221242840158,0.421582027807941,0.421582027807941,1.1264121793871,0.379071107211784,0.380628975782273,0.231097217033887,0.0509056883642525,0.242945910231546,0.058587717828214,0.388790761040428,0.0801664889616465,0.242110192009929,3.31760815343262,0.29976219823584,0.272144899740079,0.349730554864678,38.552652835846,0.217291013147406,0.498384214860498,-0.51034079974201
habitat_visualization_output_R_20_40_n72_6,20,40,72,6,69,1,432,0.2,0.4,72,6,1.11723763875459,0.0487217090385735,1.71790288947716,1.50630543451681,1.37008618682753,1.37008618682753,1.93621429224617,1.01249777735572,1.05752447442855,0.821372823504128,0.0636648870471077,0.828627074739478,0.134869436995889,1.61668630583101,0.278149286900874,0.547697698144778,3.7657455857591,0.302874411689118,1.13480578738308,0.987500360402007,40.5774500370026,0.339076110478379,0.268280548328875,0.489244752559159
habitat_visualization_output_R_20_40_n72_6,20,40,72,6,69,1.4,432,0.2,0.4,72,6,1.4240125931004,0.0471438209543603,1.91507150889835,1.72728225910085,1.67468973120979,1.67468973120979,2.04200709737354,1.34114777578883,1.36940146155216,1.3174772690408,0.0627810033382473,1.32232689592011,0.0960589273275409,1.12514038473571,0.308279025304035,0.906536883828994,0.498019187856945,0.301237230887637,2.07553291709378,1.33264012686028,37.6482920646668,0.349516782780782,0.471121600073244,-0.229582957197701
habitat_visualization_output_R_20_40_n72_6,20,40,72,6,70,0.6,432,0.2,0.4,72,6,0.497157511773302,0.039385467245643,0.91741458485454,0.956131818569175,0.588623499862014,0.588623499862014,1.50237434098721,0.580354566063288,0.547122623193253,0.391303879908457,0.0545982428896678,0.43474241571308,0.108165441164732,0.650542366468851,0.102588550696484,0.268723262209666,3.66979816517466,0.343226017663255,0.708466830673171,0.543565685207006,37.7249660491943,0.312060218389916,0.0225390008747094,0.0181764282744248
habitat_visualization_output_R_20_40_n72_6,20,40,72,6,70,1,432,0.2,0.4,72,6,0.534024276899031,0.0673891028983246,2.6898912041924,1.49597364274146,0.942867696688129,0.942867696688129,3.78854783443472,0.403561903179644,0.367138549672639,0.747024464809334,0.0649574165403669,0.736750920519855,0.207417200528847,0.943317410812194,0.139153868761027,0.472674525050832,0.601648959904413,0.25014945078874,2.19890234212804,0.865901133936716,37.3029179573059,0.598580648563794,0.314859001652005,0.300770590481095
habitat_visualization_output_R_20_40_n72_6,20,40,72,6,70,1.4,432,0.2,0.4,72,6,2.10623292392149,0.0449175990166058,2.45130136531831,2.30299394949704,2.33330600743297,2.33330600743297,2.49946227537329,2.20619771801569,2.14437286952065,1.47500196922989,0.0669282331295311,1.51503963890687,0.134125804541491,1.90698520006992,0.383789613029555,1.04547730948439,1.56015895175309,0.291000932920724,2.15099368044173,1.83610398856829,39.1118569374085,0.410667501579746,0.286373927971403,-0.355367952288919
habitat_visualization_output_R_20_40_n72_6,20,40,72,6,71,0.6,432,0.2,0.4,72,6,0.117094401274029,0.0363458144551709,0.260904636246815,0.762724679701594,0.13638381501781,0.13638381501781,2.91882593383033,-0.000749233531243616,0.068612586976414,0.332161410110186,0.0527409835255673,0.340853348789422,0.130147817108556,0.144305103068805,0.0599578743820366,0.339336438897237,1.99724222279367,0.213623322080821,0.15229717438539,0.135871317428017,36.366641998291,0.356297231573186,0.542592704299802,-0.279896426494275
habitat_visualization_output_R_20_40_n72_6,20,40,72,6,71,1,432,0.2,0.4,72,6,1.23990681352842,0.0489728937901188,1.81584792626867,1.60270301880631,1.50442939403301,1.50442939403301,1.99531846588736,1.25617454372593,1.29133766882465,0.849999313225127,0.0626042797167285,0.833256143113113,0.154598156423483,1.52696381712729,0.210759746854324,0.603817170542307,-2.12952043674063,0.284237618558109,1.69888379616781,1.19672643320266,37.6797518730164,0.409473367365229,0.388930986812848,-0.117066089225704
habitat_visualization_output_R_20_40_n72_6,20,40,72,6,71,1.4,432,0.2,0.4,72,6,1.58825166358827,0.0499745455819235,2.10895329619561,1.89643061711269,1.87698923637241,1.87698923637241,2.21963301363707,1.5749222484448,1.61486388485195,1.22303384060252,0.0603314612197379,1.21987056993606,0.167233594464159,1.70707563775111,0.348591822487951,0.842654429042663,40.8928560072566,0.260801303636981,1.51036248406732,1.37982349099215,37.2787661552429,0.429531919343292,0.529588564657101,-0.407191192484731
habitat_visualization_output_R_20_40_n72_6,20,40,72,6,72,0.6,432,0.2,0.4,72,6,0.412344265527725,0.0324859311674936,0.642976376523324,0.789824128876693,0.462410460368627,0.462410460368627,1.12817468288781,0.428723829574933,0.424382633562615,0.330583524853043,0.0525112723139744,0.332101152833586,0.0654344229807442,0.520219700233464,0.067160000024227,0.208933080499917,3.3804792312406,0.258488624822348,0.395564521533833,0.391506340365493,37.4768958091736,0.353207014026001,0.415602687728177,-0.783048080393481
habitat_visualization_output_R_20_40_n72_6,20,40,72,6,72,1,432,0.2,0.4,72,6,0.704102898408952,0.0405305679980068,1.15378903038567,1.09641847700207,0.832317130163833,0.832317130163833,1.51705738589118,0.696959519954145,0.720261470160894,0.737542485928664,0.0605450952871338,0.703781378370871,0.100266536005812,0.882947534663348,0.129822500630664,0.491229664695876,1.61832504378094,0.228121345397085,0.654811325105595,0.623262443805922,34.5940930843353,0.274413047387774,0.342698142509105,0.632104516165882
habitat_visualization_output_R_20_40_n72_6,20,40,72,6,72,1.4,432,0.2,0.4,72,6,1.67782878550704,0.041884629888473,2.02520226758177,1.88930357234104,1.875805925595,1.875805925595,2.09761375356018,1.65700571796455,1.65554350933244,1.48502978003713,0.0627348840359655,1.46351239222725,0.132815898529567,1.20386613692807,0.293070482639124,1.1184844271346,-0.0652884547726035,0.287673727143556,2.01003025826294,1.50274823399373,37.1370899677277,0.374692608023177,0.195420232163131,-0.669300330263296
habitat_visualization_output_R_20_40_n72_6,20,40,72,6,73,0.6,432,0.2,0.4,72,6,0.241950684286519,0.0435802644586944,0.774838335883943,0.935528245031279,0.302625679692712,0.302625679692712,2.67742507789491,0.370192505396805,0.276967547412831,0.256927312357151,0.0533623354224372,0.261658026655534,0.0807190324525296,0.283327153969103,0.0562301711292584,0.169057597097738,6.57854182098205,0.233863658038899,0.80343913250058,0.384694172659776,31.8844690322876,0.33723213018087,0.258023262145053,0.0886591201798267
habitat_visualization_output_R_20_40_n72_6,20,40,72,6,73,1,432,0.2,0.4,72,6,1.41177304711583,0.0479952645832743,1.92463919992729,1.72731805646866,1.6721782385416,1.6721782385416,2.05779728685902,1.49838496240013,1.42872481866769,0.921138411722707,0.0632570468976767,0.930177589295444,0.0868529471820131,0.997950153963261,0.251557518349161,0.72523659575285,640.379448234439,0.310802804771811,2.10072274346539,1.36355565055133,36.7427010536194,0.326288128755471,0.489058318607138,0.750266025565995
habitat_visualization_output_R_20_40_n72_6,20,40,72,6,73,1.4,432,0.2,0.4,72,6,1.15584048857344,0.0545670352472095,1.91939102733204,1.61750382050982,1.4890902040363,1.4890902040363,2.1628586753051,1.07763842670477,1.09061713878484,1.10424048050221,0.0644090296018203,1.15914756630636,0.140337320372526,0.764916634684347,0.265841490703357,0.859980695862897,1214.73556442131,0.166635468718596,2.43308994067116,1.18156032746998,35.1253519058228,0.476129055204272,0.319341146214527,0.280340574774033
habitat_visualization_output_R_20_40_n72_6,20,40,72,6,74,0.6,432,0.2,0.4,72,6,0.861372461265443,0.0440068386782194,1.38777202553714,1.25487103429808,1.03798514181005,1.03798514181005,1.68616178349832,0.897345101496421,0.866267100773637,0.568980083807741,0.0606506023384642,0.587337866970436,0.148430029183685,0.799863854401426,0.193254391205099,0.374684327368797,-91.3928908443265,0.198202462401241,0.949632202873202,0.788907473969271,31.9942288398743,0.39021237211689,0.316760125814943,0.406062297244545
habitat_visualization_output_R_20_40_n72_6,20,40,72,6,74,1,432,0.2,0.4,72,6,1.23565616612424,0.0463990213944766,1.74772566255682,1.56607148975321,1.46957729712428,1.46957729712428,1.91319024105368,1.12725369163513,1.18937834204066,0.843683056160449,0.059188000200529,0.822863846200476,0.127832551273715,1.85218539913992,0.229427922149123,0.561003198188637,26.8671704335474,0.297926878556609,1.4705743850193,1.12019768369191,33.1086518764496,0.470771574624985,0.603719732061081,-0.513361538790958
habitat_visualization_output_R_20_40_n72_6,20,40,72,6,74,1.4,432,0.2,0.4,72,6,1.05003715212703,0.0415419354458856,1.48004742385676,1.35817633358147,1.22163710498737,1.22163710498737,1.66848992587226,0.993554896446433,1.00352311237086,0.972332983153206,0.059557663820659,0.992463919002086,0.121987496844829,1.18676914801363,0.199340451596366,0.748479991264732,18.7595592347751,0.322312063071877,1.39336026665091,0.996180296656723,32.6609029769897,0.286238746039907,0.467023500677674,-0.22796959237131
habitat_visualization_output_R_20_40_n72_6,20,40,72,6,75,0.6,432,0.2,0.4,72,6,0.672149209282208,0.0434005502328043,1.21347862432209,1.12327017967988,0.8177082292269,0.8177082292269,1.6561753528156,0.615349610400286,0.626627127211421,0.505314500048581,0.0576737559052697,0.538716904055689,0.150743093278308,0.422259660056965,0.149312890176434,0.573331139767972,-1.51020801270308,0.31570272683166,0.924444377940123,0.669070830736235,32.2035329341888,0.446006128922396,0.429019842993511,-0.321889552415608
habitat_visualization_output_R_20_40_n72_6,20,40,72,6,75,1,432,0.2,0.4,72,6,0.813440947773623,0.033972752081882,1.10180283081214,1.07609003602959,0.908581372998029,0.908581372998029,1.30742424781621,0.835045973521861,0.826738808606356,0.602891329361481,0.0558216938716573,0.630857158668372,0.116842554553712,0.792438727019202,0.182906827948303,0.412789300796068,2.82777601948412,0.294409982627258,2.56049624259885,0.790656221546582,32.3949151039124,0.359126645477196,0.294720066529075,0.284778522632533
habitat_visualization_output_R_20_40_n72_6,20,40,72,6,75,1.4,432,0.2,0.4,72,6,1.48092067672534,0.0460850492792204,1.93826578742614,1.76249076893808,1.72091963621911,1.72091963621911,2.05069242432989,1.50214388456487,1.50589147184029,0.92654314480144,0.064716773534315,0.935677259715229,0.122130261235752,1.85730305840239,0.331230717635948,0.686434378739324,-1.25770436149226,0.421854435000569,1.47510843105632,1.32018941271324,34.7234020233154,0.401718093496082,0.500745188616205,-0.425643382790893
habitat_visualization_output_R_20_40_n72_6,20,40,72,6,76,0.6,432,0.2,0.4,72,6,0.566551201774593,0.0550431055690952,1.69200844928201,1.27427232435974,0.800817908651047,0.800817908651047,2.52384905553018,0.722176627204357,0.638931362832821,0.709270897990361,0.0624626933290328,0.778893689552313,0.170012244845174,0.550146612787677,0.148456723683742,0.62215025572225,6.62127673737275,0.305653468705714,1.03261378591631,0.685562598450405,32.2048649787903,0.469758616399732,0.132731800752653,0.666441182269127
habitat_visualization_output_R_20_40_n72_6,20,40,72,6,76,1,432,0.2,0.4,72,6,0.971756054556288,0.0413921930893531,1.41003242161521,1.29654722186572,1.13571293679883,1.13571293679883,1.62634630783035,1.01055966856975,0.981703626262905,0.875571977206179,0.0512196310069565,0.862046869318771,0.10818268669371,1.01431356893958,0.259178530961496,0.615679294208398,12.6984006629619,0.250318989390507,1.19493411769665,0.914428261716603,34.0752501487732,0.411756320339209,0.522167460126951,0.37506550334314
habitat_visualization_output_R_20_40_n72_6,20,40,72,6,76,1.4,432,0.2,0.4,72,6,1.14822416919097,0.0408109180737594,1.5473198282046,1.42639303396513,1.31958143244298,1.31958143244298,1.70118037332792,1.14174720151603,1.15167255247028,0.944308029767522,0.0615549568143713,1.019679988655,0.135243678505551,1.71679547575144,0.205300410000819,0.652385348459362,6.58333944105534,0.41193647775799,1.1793336400716,1.04016458419591,32.7258388996124,0.403606795575252,0.255824369406597,-0.867489580887672
habitat_visualization_output_R_20_40_n72_6,20,40,72,6,77,0.6,432,0.2,0.4,72,6,0.723795555387409,0.0378015423433153,1.10011513182323,1.06692611999049,0.835262157525484,0.835262157525484,1.40523034640064,0.736091107635476,0.719666647834921,0.70189534393599,0.0550775926327031,0.687459261120913,0.107376414591718,0.706613184860072,0.144183876198015,0.395766197866779,-1.37091338530859,0.250410919077694,1.16799995841395,0.729134974289858,30.9742398262024,0.376330445842536,0.436563069550906,-0.566568200072375
habitat_visualization_output_R_20_40_n72_6,20,40,72,6,77,1,432,0.2,0.4,72,6,1.18676245352905,0.0337409804070552,1.44748404044486,1.37765751818181,1.30168604255089,1.30168604255089,1.54990210618801,1.15667891501296,1.17933946836931,1.05025779701295,0.0539812497742133,1.04947104295013,0.0611060297724043,1.1016880335734,0.219142812695001,0.698946275727221,37.3948500346584,0.269549415679649,1.22800981375792,1.02853732810609,30.6577060222626,0.184291886641173,0.385938750282602,-0.328860037665287
habitat_visualization_output_R_20_40_n72_6,20,40,72,6,77,1.4,432,0.2,0.4,72,6,1.21025249868887,0.0445985193382388,1.68436969718257,1.52315236245848,1.42294198848347,1.42294198848347,1.8458221963379,1.26285397246895,1.23511543211193,1.07211002785503,0.063591631039008,1.08955972112667,0.149467106145654,1.89253394083666,0.186345495452138,0.63768394496688,7.62666974146472,0.275039462372661,1.32527157208046,1.09927189881888,31.1932849884033,0.381969672536338,0.410376051638804,-0.542385829588025
habitat_visualization_output_R_20_40_n72_6,20,40,72,6,78,0.6,432,0.2,0.4,72,6,0.407660011936756,0.0395934715646704,0.823102173841345,0.916664154020158,0.485645811366827,0.485645811366827,1.60383129873968,0.383057714818111,0.358042348050959,0.569244648578708,0.0541076605141292,0.599672484779865,0.108906768665313,0.329992986362066,0.111611009560203,0.464500435062059,26.2308783953072,0.330202054232359,1.08704299730078,0.48593355323908,29.6386280059814,0.345252462831711,0.256575217300171,-0.332630708847025
habitat_visualization_output_R_20_40_n72_6,20,40,72,6,78,1,432,0.2,0.4,72,6,1.01942508242958,0.0430036248506458,1.48977418029571,1.35441188392359,1.20241125480295,1.20241125480295,1.70119576189457,1.03316633640139,0.99200961811119,0.830197813587114,0.0603473155117742,0.859920912560917,0.116790399965299,0.659873702506379,0.186890906488304,0.609218172350942,-4.8797775832781,0.357288586499635,1.39942474063219,1.00234320015315,29.9438629150391,0.412821754590974,0.457264233853158,-0.0723139498651562
habitat_visualization_output_R_20_40_n72_6,20,40,72,6,78,1.4,432,0.2,0.4,72,6,1.96936836178792,0.0580755021295153,2.58487971113622,2.30839776509102,2.36559175253668,2.36559175253668,2.67239627953827,1.87521393677243,1.95985030986,1.12236017086085,0.0644672724786812,1.15630056081405,0.191150617843717,3.27606631738601,0.372651899786771,0.999511229473056,4.22887499680267,0.273345029912889,2.14208229312932,1.74498164880262,32.0575098991394,0.563111766770302,0.542905964057144,-0.529978623634007
habitat_visualization_output_R_20_40_n72_6,20,40,72,6,79,0.6,432,0.2,0.4,72,6,0.273213984796596,0.0457649425236282,0.955732426259245,0.987547855088837,0.350219761407898,0.350219761407898,2.74557126318096,0.262830697826338,0.266786006531902,0.447644188010988,0.0604330595404365,0.415337971540426,0.173099745205979,0.361568193395539,0.0812250987091125,0.235917221117549,-15.994209098227,0.28749027964659,0.348662814493498,0.304483507634184,29.168564081192,0.565586514980699,0.509408021892309,-0.713404533005846
habitat_visualization_output_R_20_40_n72_6,20,40,72,6,79,1,432,0.2,0.4,72,6,0.676223551307212,0.033266926749495,0.951794973012539,0.965999125230315,0.755971384192875,0.755971384192875,1.21586426844305,0.72037212036233,0.700525505150016,0.532706395452064,0.053493875294665,0.552174111291798,0.0816312868720016,1.0993288095305,0.17080732739187,0.32795257585939,-5.31894581435484,0.3677735067904,0.694602284058399,0.642988569342243,29.404806137085,0.375957714159511,0.589147046070115,-0.81688199444972
habitat_visualization_output_R_20_40_n72_6,20,40,72,6,79,1.4,432,0.2,0.4,72,6,0.864039915790821,0.0396930660711951,1.27505333546595,1.19333438673185,1.00375543040822,1.00375543040822,1.52294365022712,0.846105252158852,0.825590318307182,1.01688736352827,0.0627499509549226,1.03966339369382,0.10522178425985,0.553763019328653,0.203424674914195,0.719693167697344,1.30417943470453,0.353011722210795,1.26211512234668,0.865805488583073,25.8149778842926,0.522299706350371,0.431212886151295,-0.390877502408282
habitat_visualization_output_R_20_40_n72_6,20,40,72,6,80,0.6,432,0.2,0.4,72,6,0.309587640055671,0.0580670908620199,2.21431581344882,1.24326704073655,0.475986131832042,0.475986131832042,4.24419043272075,0.244139248760839,0.229104961611499,0.413393082219946,0.0581739378660858,0.419743979432266,0.173601874825494,0.903939183174564,0.0764009160553801,0.298249965701117,1.5906281313546,0.30031935707666,1.00962369530956,0.467931214606954,27.9688642024994,0.599472031144735,0.372900233364544,-0.294300451962799
habitat_visualization_output_R_20_40_n72_6,20,40,72,6,80,1,432,0.2,0.4,72,6,0.795140835572076,0.0362578502170772,1.13190279587307,1.09432197291783,0.903381252179546,0.903381252179546,1.37365945556342,0.899354559642417,0.855953811499727,0.644317822832715,0.0595329977229475,0.674769877738872,0.19368612867474,1.15429941670296,0.147773380025121,0.266114542155902,-3.4379044169334,0.359090169658884,0.769003700347316,0.745194103480048,29.7426011562347,0.591850043555555,0.674571224728584,-0.981938718749125
habitat_visualization_output_R_20_40_n72_6,20,40,72,6,80,1.4,432,0.2,0.4,72,6,1.23041430524712,0.0414980020250784,1.63218302845924,1.50147113077419,1.41272362284097,1.41272362284097,1.77027816650156,1.18038235011765,1.20403118540544,1.10365845681297,0.0588683103871628,1.13211978868419,0.143958342524281,1.08779496661937,0.281907987948616,0.871719627599169,0.874284385189808,0.341738266870379,1.68451762263904,1.15948831470707,29.8268580436707,0.344111191124317,0.179199720370678,0.161894122578497
habitat_visualization_output_R_20_40_n72_6,20,40,72,6,81,0.6,432,0.2,0.4,72,6,0.437823423315878,0.0385729480164115,0.825893360251001,0.911852206793981,0.515932825771714,0.515932825771714,1.49529386266189,0.441405562148187,0.452761856646976,0.383023275133028,0.0552956173546173,0.357921059892401,0.0914351990335266,0.623569075667487,0.083820878710618,0.142341955652738,-0.0024994624200413,0.324793098494411,0.433737190729574,0.430738420091953,27.1531329154968,0.315004382505043,0.49910570687596,-0.638769829383222
habitat_visualization_output_R_20_40_n72_6,20,40,72,6,81,1,432,0.2,0.4,72,6,1.03595213354758,0.0434975946609808,1.51574215620877,1.37359904694088,1.22513412984722,1.22513412984722,1.72490641240984,1.10440635570709,1.05593675504113,1.04338424349392,0.0606654749280991,1.02164063994759,0.150793570632914,1.31061557703773,0.225731146605494,0.619531706839776,4.38355341493865,0.392007297370583,1.74226391595206,1.05464841453625,29.0560970306397,0.44176566701931,0.322007210044171,-0.478627512095019
habitat_visualization_output_R_20_40_n72_6,20,40,72,6,81,1.4,432,0.2,0.4,72,6,1.24667746067733,0.0466801392396042,1.76326198316848,1.5783503770441,1.48441428352051,1.48441428352051,1.92743632496966,1.13905902609042,1.183483313,1.1586504483078,0.0617294514086886,1.16539339727754,0.152018260883419,0.794266848889846,0.385445473512853,0.924210369189373,-0.949488144641332,0.300571030471474,1.54429804904692,1.1599788585696,27.488126039505,0.387230868971454,0.454845833444335,-0.33582158687019
habitat_visualization_output_R_20_40_n72_6,20,40,72,6,82,0.6,432,0.2,0.4,72,6,0.42511367020637,0.046884519599063,1.15902212646163,1.06109832209431,0.547339792909382,0.547339792909382,2.17538218491613,0.539852163089838,0.481363445546231,0.469525817877633,0.0537710300863272,0.489036831616266,0.175451290104406,0.438495381316445,0.161044138276863,0.564543001464296,-0.849266732413765,0.261563172098249,1.1962268173664,0.586578184953095,25.9290289878845,0.431438571313148,0.272172400397424,-0.153580686430023
habitat_visualization_output_R_20_40_n72_6,20,40,72,6,82,1,432,0.2,0.4,72,6,0.992953165337007,0.0423483915487122,1.45145094701446,1.3255610447131,1.16746735379989,1.16746735379989,1.66771365431548,1.00842603423976,1.00922845727922,0.800862115460983,0.0643493317090198,0.817744750041664,0.0952762286055003,1.01670962908287,0.232927975099035,0.61702103437919,1.23253834604338,0.367401222698391,1.28115535503999,0.963480626223009,25.9188551902771,0.266262205594915,0.303935507313628,-0.0886404067027931
habitat_visualization_output_R_20_40_n72_6,20,40,72,6,82,1.4,432,0.2,0.4,72,6,0.906686406275278,0.0381121280939778,1.27621006360987,1.20277595241202,1.03786760198894,1.03786760198894,1.48785499999305,0.835408944769108,0.883074586806156,1.02795949385313,0.0612683666493309,1.04229496028221,0.130973579832215,1.19843140881913,0.20191523081882,0.670324638109255,1.90080589986788,0.302120927721262,1.21466274809391,0.8593493257697,27.2871789932251,0.441457668587973,0.3050614315945,-0.660637513810953
habitat_visualization_output_R_20_40_n72_6,20,40,72,6,83,0.6,432,0.2,0.4,72,6,0.79145785740884,0.0369162334333323,1.14315448531064,1.1010963196483,0.903779146877548,0.903779146877548,1.39518779076135,0.799022319302199,0.81235979295072,0.595574883624213,0.0577094022541116,0.592185498163604,0.123459266091534,1.17171533265337,0.182568252990063,0.354617571745108,0.519444103917682,0.301441406365484,0.788620552366996,0.716864256464213,25.0663731098175,0.371094078859394,0.455509836964982,-0.503753112286291
habitat_visualization_output_R_20_40_n72_6,20,40,72,6,83,1,432,0.2,0.4,72,6,0.977826357349714,0.0417812581789615,1.42470905827781,1.30643943800895,1.14581146073054,1.14581146073054,1.64206594779386,0.978248478761601,0.9868124704408,0.854274224808775,0.060696208255031,0.917888830181117,0.165892274354799,1.05682400671591,0.214110506238576,0.669358429628818,6.38549284601938,0.342963073402643,1.26477575194632,0.941925024438164,27.2376809120178,0.410871121539991,0.293518675867105,-0.344663483167968
habitat_visualization_output_R_20_40_n72_6,20,40,72,6,83,1.4,432,0.2,0.4,72,6,1.36751486677503,0.0362294998562491,1.65369361329566,1.56028999694907,1.50790888136281,1.50790888136281,1.74102070977245,1.44626915009264,1.41359211323615,1.22046543881615,0.0545781058961365,1.28978794528954,0.0919515913469183,1.32904904919561,0.276646804616486,0.805884074473524,2.17041417080063,0.34564130329818,1.48398460659499,1.23026376162473,28.1058158874512,0.226296950311809,0.175614219371908,-0.171046914836099
habitat_visualization_output_R_20_40_n72_6,20,40,72,6,84,0.6,432,0.2,0.4,72,6,1.21553892100555,0.0587213679789526,2.09092501528718,1.72054074730207,1.61752164230859,1.61752164230859,2.33666801254605,0.996628438198354,1.08423463716371,0.71414263783032,0.0622559107866435,0.692508940264041,0.183378894619554,2.04009763590368,0.230225661016731,0.383992529292022,4.58219305320328,0.349311538971961,1.29974006991472,1.09574812207983,24.8053538799286,0.635201405629304,0.500660304241867,-0.641966885248969
habitat_visualization_output_R_20_40_n72_6,20,40,72,6,84,1,432,0.2,0.4,72,6,1.02856779375693,0.0369419060127214,1.36140285279586,1.28248766344581,1.15959666052683,1.15959666052683,1.52045962475188,1.04570686885162,1.02707341512041,0.725892760689171,0.0604731316444582,0.724120516222072,0.0898544490298459,0.795393256215913,0.226609410208928,0.553687641665247,3.62035616259427,0.268918280024081,1.51884236573831,0.972838491191064,24.9462049007416,0.238295436802364,0.276420082270287,0.297011890077977
habitat_visualization_output_R_20_40_n72_6,20,40,72,6,84,1.4,432,0.2,0.4,72,6,1.51197382845488,0.0331397488272374,1.73822322606157,1.66081586198935,1.63107775811488,1.63107775811488,1.79800634648455,1.46385607960718,1.49911616770465,1.43858877585992,0.0506365368747535,1.48234619862797,0.0458967769368587,1.4696606557854,0.366776410682923,0.93548657126057,19.4041534365591,0.362447009421885,1.89401698253904,1.34238146058429,26.820592880249,0.163294026916677,0.224380227708788,-0.335558607352123
habitat_visualization_output_R_20_40_n72_6,20,40,72,6,85,0.6,432,0.2,0.4,72,6,0.439955750468535,0.0347875509551549,0.726414016224448,0.844947190064006,0.501816603379688,0.501816603379688,1.25388570355414,0.406822048462901,0.435197221773873,0.631951936970841,0.0521704273967715,0.624229108047886,0.0855650600514913,0.421523612907416,0.0894045985523074,0.353931859713669,-3.9431487706057,0.251152203418314,0.416891562971308,0.403327633740149,24.6853699684143,0.405135264986252,0.419877835358082,-0.280789449539361
habitat_visualization_output_R_20_40_n72_6,20,40,72,6,85,1,432,0.2,0.4,72,6,0.649408585946869,0.0337164945504464,0.933502972231976,0.954230775836084,0.729080508849175,0.729080508849175,1.22178475462813,0.727362134698387,0.678381365410657,0.537340595656277,0.0549310254542329,0.553949684784874,0.127001777053931,0.613182617461246,0.179794408637951,0.460383175225823,6.15063324667285,0.280855196295306,0.731990918268397,0.623739468811627,26.9723370075226,0.425495435255945,0.634871864553607,-0.667938638346811
habitat_visualization_output_R_20_40_n72_6,20,40,72,6,85,1.4,432,0.2,0.4,72,6,1.19755486432439,0.05637870448656,2.0030641350683,1.67359425503544,1.56106911273724,1.56106911273724,2.24163104136997,1.19745993687348,1.1842915185705,1.22782681736719,0.0598425566434933,1.23008192976635,0.17092329664919,1.02283963926114,0.251347173457783,0.855854071753117,0.964965739510418,0.300493518821895,1.04484196727748,1.0602838800069,25.2915849685669,0.51134429227387,0.358539145118804,-0.249250424429369
habitat_visualization_output_R_20_40_n72_6,20,40,72,6,86,0.6,432,0.2,0.4,72,6,0.349730721807965,0.0448102487707935,0.979811841193183,0.992841219724229,0.441486251009754,0.441486251009754,2.21650496036984,0.330307428765354,0.382369650209865,0.301128594858558,0.0576232874335468,0.304430187023314,0.102640404402564,0.701609965843407,0.101666885223685,0.156374077418534,1.40488024165331,0.268762603867799,0.621273358023929,0.40231207269496,23.7711899280548,0.38361233638749,0.552048034690245,0.120930453162414
habitat_visualization_output_R_20_40_n72_6,20,40,72,6,86,1,432,0.2,0.4,72,6,0.871759620744768,0.0339121946478334,1.15655382704923,1.12003603650465,0.970818136943956,0.970818136943956,1.33895749226042,0.878535663236554,0.887001155269075,0.610778534229575,0.0545020852393059,0.583600776267259,0.126343490291106,0.736206720189107,0.132590669711695,0.492089762405905,-10.1518234982862,0.267965624807403,0.926174492755557,0.783050707697647,26.9764478206635,0.257828447176518,0.261437112273329,0.441430459208052
habitat_visualization_output_R_20_40_n72_6,20,40,72,6,86,1.4,432,0.2,0.4,72,6,1.14415403762713,0.042395461366423,1.57896711642818,1.44289977959017,1.33034953261592,1.33034953261592,1.74445877183938,1.08661721405123,1.11503655193263,0.979782774392345,0.0588873053229351,0.988417642695216,0.109520411428151,0.857213608416514,0.279718257340992,0.809267505136901,65.79478559192,0.399093693587929,1.73842957084885,1.10783631886208,24.151073217392,0.28385961167868,0.335738861758694,-0.354711649141475
