scenario,n_obs,sigma_x_me,sigma_y_me,error_ratio,total_error,beta_true,method,n_simulations,rmse,bias,mae,mape,mse,variance,skewness,kurtosis,quantile_loss_05,huber_loss,consistency_01,consistency_005,relative_bias,cv,bias_squared,bias_proportion,variance_proportion,finite_sample_bias_correction,coverage_95,coverage_90,ci_width_95,ci_width_90,rejection_rate_05
n36_mex30_mey30,36,0.3,0.3,1.0,0.6,1.0,pbablok,300,0.147477870760741,-0.10423131933900641,0.12437000808455095,12.437000808455096,0.021749722364121826,0.010921960969537018,0.29388954537203893,0.1907775683034756,0.06218500404227548,0.010874861182060913,0.4633333333333333,0.19,-0.10423131933900641,0.11666872083467136,0.01086416793114993,0.4995083500041076,0.5021655351129355,-3.752327496204231,,,,,
n36_mex30_mey30,36,0.3,0.3,1.0,0.6,1.0,ridge,300,0.28195662416569506,-0.2659139410219491,0.2659345913750607,26.59345913750607,0.07949953791091502,0.00881870957968937,-0.1219168073259752,0.08887750258216043,0.13296729568753035,0.03974976895545751,0.03,0.013333333333333334,-0.2659139410219491,0.12792503480262715,0.07071022402982462,0.8894419500785091,0.11092780928577688,-9.572901876790167,,,,,
n36_mex30_mey30,36,0.3,0.3,1.0,0.6,1.0,lasso,300,0.27308647269475,-0.25552266160589215,0.255662404098442,25.566240409844198,0.07457622156886044,0.009315442449532984,-0.12191680732597854,0.08887750258215998,0.127831202049221,0.03728811078443022,0.04666666666666667,0.02,-0.25552266160589215,0.12964335486699027,0.06529183059415927,0.8755046745546318,0.12491169777127296,-9.198815817812118,,,,,
n36_mex30_mey30,36,0.3,0.3,1.0,0.6,1.0,enet,300,0.27172783352711444,-0.25425140458297724,0.25439045183924575,25.439045183924573,0.07383601551333922,0.009222982054437253,-0.1219168073259816,0.08887750258215954,0.12719522591962287,0.03691800775666961,0.05,0.02,-0.25425140458297724,0.12877846310692204,0.06464377673241678,0.8755046745546315,0.12491169777127299,-9.153050564987181,,,,,
n36_mex30_mey30,36,0.3,0.3,1.0,0.6,1.0,adaptive_lasso,300,0.5783978543924103,-0.5541225883831297,0.5546881332193967,55.46881332193967,0.33454407796574387,0.02758418228360323,0.6653311590913988,0.7205043682664991,0.27734406660969835,0.16727203898287193,0.016666666666666666,0.006666666666666667,-0.5541225883831297,0.3724899723027058,0.30705184295641935,0.9178217854684618,0.08245305805839956,-19.948413181792667,,,,,
n36_mex30_mey30,36,0.3,0.3,1.0,0.6,1.0,rf,300,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,0.0,,,,,
n36_mex30_mey30,36,0.3,0.3,1.0,0.6,1.0,gb,300,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,0.0,,,,,
n36_mex30_mey30,36,0.3,0.3,1.0,0.6,1.0,xgb,300,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,0.0,,,,,
n36_mex30_mey30,36,0.3,0.3,1.0,0.6,1.0,lgb,300,1.0,-1.0,1.0,100.0,1.0,0.0,,,0.5,0.5,0.0,0.0,-1.0,,1.0,1.0,0.0,-36.0,,,,,
n36_mex30_mey30,36,0.3,0.3,1.0,0.6,1.0,svm_linear,300,0.19593537836661634,-0.18134939186554766,0.18134939186554766,18.134939186554767,0.03839067249566911,0.005521475483944964,-0.3917989223705141,0.06826528797085363,0.09067469593277383,0.019195336247834555,0.13666666666666666,0.02,-0.18134939186554766,0.09076720979058503,0.032887601930003965,0.8566560519020355,0.14382335929561657,-6.528578107159715,,,,,
n36_mex30_mey30,36,0.3,0.3,1.0,0.6,1.0,svm_rbf,300,0.4394244055069663,-0.4262273980708743,0.4262273980708743,42.62273980708743,0.19309380815515076,0.01146222069118724,-0.10988905493787214,-0.04299872954696626,0.21311369903543714,0.09654690407757538,0.0,0.0,-0.4262273980708743,0.1865926688488813,0.18166979486626753,0.9408369776429908,0.05936089199699947,-15.344186330551475,,,,,
n36_mex30_mey30,36,0.3,0.3,1.0,0.6,1.0,lmer_int,300,0.15294140035582027,-0.11349544327456319,0.13051991996344625,13.051991996344626,0.0233910719427993,0.010545006319775618,0.24057519732663243,0.2121773547130994,0.06525995998172313,0.01169553597139965,0.41333333333333333,0.16,-0.11349544327456319,0.11583570598661805,0.012881215644089592,0.5506894115664905,0.4508132994316145,-4.085835957884275,0.7633333333333333,0.64,0.38075842623958694,0.31954254431848217,0.23666666666666666
n36_mex30_mey30,36,0.3,0.3,1.0,0.6,1.0,lmer_slope,300,0.15294140035582027,-0.11349544327456319,0.13051991996344625,13.051991996344626,0.0233910719427993,0.010545006319775618,0.24057519732663243,0.2121773547130994,0.06525995998172313,0.01169553597139965,0.41333333333333333,0.16,-0.11349544327456319,0.11583570598661805,0.012881215644089592,0.5506894115664905,0.4508132994316145,-4.085835957884275,0.7633333333333333,0.64,0.38075842623958694,0.31954254431848217,0.23666666666666666
n36_mex30_mey30,36,0.3,0.3,1.0,0.6,1.0,clustered,300,0.15294140035582024,-0.11349544327456317,0.1305199199634462,13.05199199634462,0.02339107194279929,0.010545006319775624,0.24057519732662438,0.21217735471309895,0.0652599599817231,0.011695535971399645,0.41333333333333333,0.16,-0.11349544327456317,0.11583570598661805,0.012881215644089585,0.5506894115664904,0.45081329943161497,-4.085835957884274,1.0,1.0,2.35078312972239,1.9728393927644567,0.0
n36_mex30_mey30,36,0.3,0.3,1.0,0.6,1.0,ensemble,300,0.17550595179060136,-0.15800281286433068,0.15960237100628807,15.960237100628808,0.03080233911392489,0.0058569734858369814,0.13991054688127663,0.007855812866622625,0.07980118550314404,0.015401169556962444,0.21666666666666667,0.08666666666666667,-0.15800281286433068,0.09089206876075291,0.0249648888730407,0.8104867874061799,0.19014703604731126,-5.688101263115905,,,,,
n36_mex30_mey30,36,0.3,0.3,1.0,0.6,1.0,trimmed,300,0.14176321105788758,-0.11831076974158253,0.12346804837807904,12.346804837807904,0.020096808009443183,0.0061197690026061095,0.029666875844493252,0.0894765571791396,0.06173402418903952,0.010048404004721592,0.41333333333333333,0.16,-0.11831076974158253,0.08872621982081456,0.01399743823684576,0.6965005701536571,0.3045144781066985,-4.259187710696971,,,,,
n36_mex30_mey30,36,0.3,0.3,1.0,0.6,1.0,median,300,0.14769015089051682,-0.11123674452035506,0.12369171175924938,12.369171175924938,0.021812380670063625,0.00947033512231794,0.056686802316851755,0.10197798853980222,0.06184585587962469,0.010906190335031813,0.44,0.19333333333333333,-0.11123674452035506,0.10949557854973185,0.012373613331486743,0.5672747747552789,0.4341724668007234,-4.004522802732782,,,,,
n36_mex30_mey30,36,0.3,0.3,1.0,0.6,1.4,true,300,0.0,0.0,0.0,0.0,0.0,4.946870225048151e-32,,,0.0,0.0,1.0,1.0,0.0,1.5886829073564705e-16,0.0,,,0.0,,,,,
n36_mex30_mey30,36,0.3,0.3,1.0,0.6,1.4,ols,300,0.19700349530487501,-0.1606178276578678,0.1697181757792398,12.122726841374273,0.03881037716233791,0.013055809967363266,0.04828851365963162,-0.27290039467462357,0.0848590878896199,0.019405188581168954,0.2966666666666667,0.11666666666666667,-0.11472701975561987,0.09219272783197936,0.025798086561532523,0.6647213567037251,0.3363999765514465,-5.782241795683241,,,,,
n36_mex30_mey30,36,0.3,0.3,1.0,0.6,1.4,odr,300,0.15675903878096342,0.07597285211540125,0.12179817175920798,8.699869411372003,0.024573396239531597,0.01886440332540097,0.36165735038688424,-0.28000309746589513,0.06089908587960399,0.012286698119765798,0.54,0.29,0.054266322939572335,0.09305574000344646,0.0057718742585486284,0.2348830500386156,0.7676758695264725,2.735022676154445,,,,,
n36_mex30_mey30,36,0.3,0.3,1.0,0.6,1.4,deming,300,0.16128947689015957,-0.08391630693850574,0.1317844135460791,9.413172396148507,0.026014295355501323,0.019035801456826575,0.12438773883028707,-0.22700189890249511,0.06589220677303954,0.013007147677750661,0.46,0.23,-0.059940219241789806,0.10483398028796098,0.007041946570197507,0.2706952648136335,0.7317438814578929,-3.0209870497862066,,,,,
n36_mex30_mey30,36,0.3,0.3,1.0,0.6,1.4,theilsen,300,0.19256715647591732,-0.1463979508902038,0.1617474463519559,11.553389025139708,0.037082109753220426,0.015702090028464778,-0.018810437146033976,-0.12770415540661828,0.08087372317597795,0.018541054876610213,0.31333333333333335,0.15,-0.10456996492157415,0.0999583406826615,0.021432360024850522,0.5779703519428048,0.42344111845203514,-5.270326232047337,,,,,
n36_mex30_mey30,36,0.3,0.3,1.0,0.6,1.4,huber,300,0.2010380154297519,-0.16009932842123,0.1721017484107937,12.292982029342408,0.040416283647933156,0.0148339351374625,0.07124156731715539,-0.1437347322917799,0.08605087420539685,0.020208141823966578,0.27666666666666667,0.12666666666666668,-0.11435666315802145,0.09822935505677646,0.025631794960928867,0.634194751407819,0.36702867751723856,-5.76357582316428,,,,,
n36_mex30_mey30,36,0.3,0.3,1.0,0.6,1.4,quantile,300,0.21869252955962132,-0.15997192321992013,0.17921339210194576,12.800956578710412,0.04782642248518584,0.022309772173751657,-0.06016576943041343,-0.07356813048736299,0.08960669605097288,0.02391321124259292,0.31333333333333335,0.17666666666666667,-0.1142656594428001,0.12045256401981501,0.02559101621868002,0.5350811306575731,0.4664737819489232,-5.758989235917125,,,,,
n36_mex30_mey30,36,0.3,0.3,1.0,0.6,1.4,sma,300,0.11548273336733428,0.009810491926365824,0.09334246734986108,6.667319096418649,0.013336261705990822,0.013284296943966756,0.2880769250842242,-0.3230821866468827,0.04667123367493054,0.006668130852995411,0.6133333333333333,0.31333333333333335,0.007007494233118446,0.08175391310895902,9.624575183728901e-05,0.007216846366628676,0.9961034986288008,0.35317770934916964,,,,,
n36_mex30_mey30,36,0.3,0.3,1.0,0.6,1.4,majoraxis,300,0.1457367091320195,0.060790616718684104,0.11347553303752783,8.105395216966272,0.021239188388630856,0.017602363853772143,0.3603160982046086,-0.28037818915467483,0.056737766518763916,0.010619594194315428,0.5466666666666666,0.29,0.043421869084774356,0.09082335202989335,0.003695499081037955,0.1739943642581052,0.8287681963965501,2.188462201872628,,,,,
n36_mex30_mey30,36,0.3,0.3,1.0,0.6,1.4,rma,300,0.11548273336733428,0.009810491926365824,0.09334246734986108,6.667319096418649,0.013336261705990822,0.013284296943966756,0.2880769250842242,-0.3230821866468827,0.04667123367493054,0.006668130852995411,0.6133333333333333,0.31333333333333335,0.007007494233118446,0.08175391310895902,9.624575183728901e-05,0.007216846366628676,0.9961034986288008,0.35317770934916964,,,,,
n36_mex30_mey30,36,0.3,0.3,1.0,0.6,1.4,pbablok,300,0.1949117934382339,-0.15353937211276114,0.1657200183929815,11.837144170927251,0.03799060722130876,0.01446448337711822,0.08028027088199945,-0.19064179046321295,0.08286000919649075,0.01899530361065438,0.2966666666666667,0.14333333333333334,-0.10967098008054367,0.09648790979023972,0.023574338788780933,0.6205307183286661,0.38073840970367956,-5.527417396059401,,,,,
n36_mex30_mey30,36,0.3,0.3,1.0,0.6,1.4,ridge,300,0.39409137141501954,-0.3751532650389714,0.3751532650389714,26.79666178849796,0.1553080090237709,0.014616759285321267,-0.11141714246440163,-0.12578021890423008,0.1875766325194857,0.07765400451188545,0.013333333333333334,0.0,-0.2679666178849796,0.11796865437278292,0.14073997226940071,0.9061990631008575,0.09411465240716643,-13.50551754140297,,,,,
n36_mex30_mey30,36,0.3,0.3,1.0,0.6,1.4,lasso,300,0.3776413857914094,-0.35668530017894273,0.35668530017894273,25.47752144135306,0.1426130162624561,0.015440079831485192,-0.11141714246440576,-0.1257802189042283,0.17834265008947137,0.07130650813122805,0.016666666666666666,0.006666666666666667,-0.25477521441353057,0.11909936454482413,0.1272244033637425,0.8920953128822873,0.10826557235890891,-12.840670806441938,,,,,
n36_mex30_mey30,36,0.3,0.3,1.0,0.6,1.4,enet,300,0.377642756578122,-0.356900796197953,0.356900796197953,25.4929140141395,0.14261405159592272,0.015286829367080215,-0.11141714246440225,-0.12578021890423008,0.1784503980989765,0.07130702579796136,0.016666666666666666,0.006666666666666667,-0.254929140141395,0.11853131296372378,0.1273781783267328,0.8931670960982254,0.10719020458372042,-12.848428663126308,,,,,
n36_mex30_mey30,36,0.3,0.3,1.0,0.6,1.4,adaptive_lasso,300,0.45774713624198865,-0.19513289422226093,0.3748907985815845,26.77791418439889,0.20953244073774172,0.1720290244115575,0.5508479502634647,0.3865181173509069,0.18744539929079224,0.10476622036887086,0.15,0.07666666666666666,-0.13938063873018638,0.34424030304828235,0.03807684640755608,0.18172291733676896,0.8210137953142788,-7.024784192001394,,,,,
n36_mex30_mey30,36,0.3,0.3,1.0,0.6,1.4,rf,300,0.39999999999999986,-0.3999999999999999,0.3999999999999999,28.571428571428566,0.1599999999999999,0.0,,,0.19999999999999996,0.07999999999999995,0.0,0.0,-0.28571428571428564,0.0,0.15999999999999992,1.0000000000000002,0.0,-14.399999999999997,,,,,
n36_mex30_mey30,36,0.3,0.3,1.0,0.6,1.4,gb,300,0.39999999999999986,-0.3999999999999999,0.3999999999999999,28.571428571428566,0.1599999999999999,0.0,,,0.19999999999999996,0.07999999999999995,0.0,0.0,-0.28571428571428564,0.0,0.15999999999999992,1.0000000000000002,0.0,-14.399999999999997,,,,,
n36_mex30_mey30,36,0.3,0.3,1.0,0.6,1.4,xgb,300,0.39999999999999986,-0.3999999999999999,0.3999999999999999,28.571428571428566,0.1599999999999999,0.0,,,0.19999999999999996,0.07999999999999995,0.0,0.0,-0.28571428571428564,0.0,0.15999999999999992,1.0000000000000002,0.0,-14.399999999999997,,,,,
n36_mex30_mey30,36,0.3,0.3,1.0,0.6,1.4,lgb,300,1.4,-1.4000000000000001,1.4000000000000001,100.0,1.96,0.0,,,0.7000000000000001,0.9784874999999997,0.0,0.0,-1.0,,1.9600000000000004,1.0000000000000002,0.0,-50.400000000000006,,,,,
n36_mex30_mey30,36,0.3,0.3,1.0,0.6,1.4,svm_linear,300,0.5357995330561592,-0.5324534879623993,0.5324534879623993,38.03239199731424,0.28708113962319826,0.003586377371110379,-0.4043534800150342,0.71481952242145,0.26622674398119966,0.14354056981159913,0.0,0.0,-0.3803239199731424,0.06902957900750373,0.2835067168433249,0.9875490853054126,0.012492556549753132,-19.168325566646377,,,,,
n36_mex30_mey30,36,0.3,0.3,1.0,0.6,1.4,svm_rbf,300,0.6046736402183341,-0.5914815034590702,0.5914815034590702,42.24867881850502,0.36563021117489136,0.01583261763279864,-0.11149919152296621,0.06084415059903847,0.2957407517295351,0.18281510558744568,0.0,0.0,-0.4224867881850502,0.15562752184621476,0.3498503689342021,0.9568420722401922,0.04330226865532577,-21.293334124526528,,,,,
n36_mex30_mey30,36,0.3,0.3,1.0,0.6,1.4,lmer_int,300,0.19700349530487507,-0.16061782765786783,0.16971817577923984,12.122726841374273,0.038810377162337935,0.013055809967363281,0.048288513659635886,-0.2729003946746231,0.08485908788961992,0.019405188581168967,0.2966666666666667,0.11666666666666667,-0.11472701975561987,0.09219272783197945,0.025798086561532534,0.6647213567037249,0.33639997655144666,-5.782241795683242,0.6533333333333333,0.5566666666666666,0.43369086290857806,0.3639648455062263,0.3466666666666667
n36_mex30_mey30,36,0.3,0.3,1.0,0.6,1.4,lmer_slope,300,0.19700349530487507,-0.16061782765786783,0.16971817577923984,12.122726841374273,0.038810377162337935,0.013055809967363281,0.048288513659635886,-0.2729003946746231,0.08485908788961992,0.019405188581168967,0.2966666666666667,0.11666666666666667,-0.11472701975561987,0.09219272783197945,0.025798086561532534,0.6647213567037249,0.33639997655144666,-5.782241795683242,0.6533333333333333,0.5566666666666666,0.43369086290857806,0.3639648455062263,0.3466666666666667
n36_mex30_mey30,36,0.3,0.3,1.0,0.6,1.4,clustered,300,0.19700349530487501,-0.1606178276578678,0.1697181757792398,12.122726841374273,0.03881037716233791,0.013055809967363266,0.04828851365963162,-0.27290039467462357,0.0848590878896199,0.019405188581168954,0.2966666666666667,0.11666666666666667,-0.11472701975561987,0.09219272783197936,0.025798086561532523,0.6647213567037251,0.3363999765514465,-5.782241795683241,1.0,1.0,2.677585297609978,2.2471004176534675,0.0
n36_mex30_mey30,36,0.3,0.3,1.0,0.6,1.4,ensemble,300,0.2848713603386373,-0.26947039072116835,0.26947039072116835,19.247885051512025,0.08115169194118572,0.008565953644581861,-0.012153061855634887,-0.34451509778354783,0.13473519536058418,0.04057584597059286,0.04,0.0,-0.19247885051512026,0.08186644251524569,0.07261429147541913,0.8947970120949046,0.10555483736297196,-9.70093406596206,,,,,
n36_mex30_mey30,36,0.3,0.3,1.0,0.6,1.4,trimmed,300,0.24911457172211174,-0.23056452743010122,0.23056452743010122,16.468894816435807,0.06205806984429116,0.00892782796176446,-0.060496205537343625,-0.33131512745491865,0.11528226371505061,0.03102903492214558,0.10666666666666667,0.03,-0.16468894816435806,0.0807972618670516,0.053160001309065896,0.8566170595129489,0.143862482094031,-8.300322987483645,,,,,
n36_mex30_mey30,36,0.3,0.3,1.0,0.6,1.4,median,300,0.20871986038835297,-0.17352091090981453,0.18060433345893423,12.900309532781016,0.04356398012053356,0.0134994718370185,0.04055648020993343,-0.3908813747325546,0.09030216672946711,0.02178199006026678,0.25666666666666665,0.11333333333333333,-0.12394350779272467,0.09473233465283959,0.030109506522971792,0.6911560063994222,0.3098769166560983,-6.246752792753323,,,,,
n36_mex40_mey20,36,0.4,0.2,0.5,0.6000000000000001,0.6,true,300,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,0.0,,,,,
n36_mex40_mey20,36,0.4,0.2,0.5,0.6000000000000001,0.6,ols,300,0.13527009693394396,-0.10986082017614751,0.11643537732004143,19.40589622000691,0.018297999124518592,0.006249430750578035,0.14261057079185122,0.49876473256114284,0.058217688660020715,0.009148999562259296,0.43666666666666665,0.17666666666666667,-0.18310136696024587,0.1612875371464454,0.01206939980977582,0.6596021634738907,0.34153629082887244,-3.9549895263413104,,,,,
n36_mex40_mey20,36,0.4,0.2,0.5,0.6000000000000001,0.6,odr,300,0.19733878717251424,0.15261582625205644,0.16255884782841765,27.093141304736278,0.03894259692271887,0.01570335100346587,0.47286469050114527,0.9688144252153248,0.08127942391420882,0.019471298461359435,0.3433333333333333,0.16666666666666666,0.25435971042009414,0.16650329123636765,0.02329159042259788,0.5981005958287726,0.4032435493356796,5.494169745074032,,,,,
n36_mex40_mey20,36,0.4,0.2,0.5,0.6000000000000001,0.6,deming,300,0.11408737755045854,-0.026406250941412582,0.0890315356166787,14.83858926944645,0.013015929716340873,0.012359839091197342,0.4503678520845456,1.048479642325007,0.04451576780833935,0.006507964858170436,0.64,0.35333333333333333,-0.044010418235687646,0.19382152156923624,0.0006972900887808529,0.053572053935220534,0.9495932569211832,-0.950625033890853,,,,,
n36_mex40_mey20,36,0.4,0.2,0.5,0.6000000000000001,0.6,theilsen,300,0.13063426494278427,-0.09697273135083795,0.10991532618124784,18.31922103020797,0.01706531117714155,0.007687224633611801,0.28920824084166763,0.6223084166999433,0.05495766309062392,0.008532655588570776,0.49666666666666665,0.24666666666666667,-0.16162121891806328,0.17429834268108704,0.00940371062564179,0.5510424350326388,0.45045909528497774,-3.491018328630166,,,,,
n36_mex40_mey20,36,0.4,0.2,0.5,0.6000000000000001,0.6,huber,300,0.13725237480356378,-0.107754916905202,0.11754650640895335,19.59108440149223,0.01883821438921795,0.007251263149134739,0.26025640155399676,0.528694245759314,0.058773253204476676,0.009419107194608974,0.44333333333333336,0.21,-0.17959152817533672,0.1729917715750978,0.011611122117246988,0.6163600157291241,0.3849230611413468,-3.879177008587272,,,,,
n36_mex40_mey20,36,0.4,0.2,0.5,0.6000000000000001,0.6,quantile,300,0.1451260310212608,-0.1021348735529831,0.12176981029374347,20.294968382290577,0.021061564879983948,0.010665584432408127,0.2650039804681427,0.2598431299093207,0.06088490514687173,0.010530782439991974,0.43666666666666665,0.22,-0.17022478925497184,0.20743432495241854,0.010431532395683847,0.49528762250698427,0.5064003787555341,-3.676855447907392,,,,,
n36_mex40_mey20,36,0.4,0.2,0.5,0.6000000000000001,0.6,sma,300,0.10946966952329239,0.07359528861154238,0.08933244213648493,14.888740356080818,0.01198360854553885,0.006589306394370532,0.20491506917395014,0.1685540536993102,0.044666221068242466,0.005991804272769425,0.6333333333333333,0.32,0.12265881435257062,0.12050936837771849,0.00541626650581622,0.4519729166080395,0.5498599498915993,2.649430390015526,,,,,
n36_mex40_mey20,36,0.4,0.2,0.5,0.6000000000000001,0.6,majoraxis,300,0.09733240993463674,-0.003926019444452758,0.0759763731569767,12.662728859496115,0.009473598023684172,0.009489817118735068,0.17252900653591002,0.5445757099343389,0.03798818657848835,0.004736799011842086,0.7233333333333334,0.4066666666666667,-0.0065433657407545955,0.1634288620903943,1.5413628678221142e-05,0.001627008939970514,1.0017120311639092,-0.14133670000029927,,,,,
n36_mex40_mey20,36,0.4,0.2,0.5,0.6000000000000001,0.6,rma,300,0.10946966952329239,0.07359528861154238,0.08933244213648493,14.888740356080818,0.01198360854553885,0.006589306394370532,0.20491506917395014,0.1685540536993102,0.044666221068242466,0.005991804272769425,0.6333333333333333,0.32,0.12265881435257062,0.12050936837771849,0.00541626650581622,0.4519729166080395,0.5498599498915993,2.649430390015526,,,,,
n36_mex40_mey20,36,0.4,0.2,0.5,0.6000000000000001,0.6,pbablok,300,0.13160771656575024,-0.10241061741673502,0.11169565507200914,18.61594251200152,0.01732059105965085,0.006855508193953826,0.25014999321570175,0.7072258578160477,0.05584782753600457,0.008660295529825425,0.4766666666666667,0.22,-0.17068436236122503,0.16639823761151512,0.01048793455967687,0.6055182830399488,0.39580105380607145,-3.6867822270024604,,,,,
n36_mex40_mey20,36,0.4,0.2,0.5,0.6000000000000001,0.6,ridge,300,0.19074346096786188,-0.17736287427202346,0.17781778984470425,29.63629830745071,0.03638306790199825,0.004941951904981243,0.06528912816847611,0.20839637382325904,0.08890889492235213,0.018191533950999126,0.13333333333333333,0.043333333333333335,-0.29560479045337246,0.1663342227411248,0.0314575891700336,0.8646216766207852,0.13583109369151958,-6.385063473792845,,,,,
n36_mex40_mey20,36,0.4,0.2,0.5,0.6000000000000001,0.6,lasso,300,0.1898587342588043,-0.17562295411291298,0.1761793951181682,29.363232519694698,0.036046338974355274,0.005220318023085897,0.06528912816847304,0.20839637382325948,0.0880896975590841,0.018023169487177637,0.14666666666666667,0.04666666666666667,-0.2927049235215216,0.17025371424881064,0.03084342201134634,0.8556603219342057,0.14482241946400792,-6.322426348064868,,,,,
n36_mex40_mey20,36,0.4,0.2,0.5,0.6000000000000001,0.6,enet,300,0.1870748572383284,-0.17275915832130645,0.17334996029644814,28.891660049408024,0.03499700221074095,0.005168503772763938,0.06528912816847396,0.20839637382326082,0.08667498014822407,0.017498501105370476,0.15333333333333332,0.05,-0.2879319305355108,0.1682711476924514,0.029845726783886226,0.8528080949380932,0.14768418568084296,-6.219329699567032,,,,,
n36_mex40_mey20,36,0.4,0.2,0.5,0.6000000000000001,0.6,adaptive_lasso,300,0.5139461940173427,-0.5121233119124348,0.5121233119124348,85.35388531873912,0.26414069034491205,0.0018766592716567526,1.1506084842690485,2.2790909380779087,0.2560616559562174,0.13207034517245603,0.0,0.0,-0.8535388531873912,0.4929683459153761,0.26227028660416096,0.9929189109852452,0.0071047715867109725,-18.43643922884765,,,,,
n36_mex40_mey20,36,0.4,0.2,0.5,0.6000000000000001,0.6,rf,300,0.4000000000000001,0.39999999999999997,0.39999999999999997,66.66666666666669,0.16000000000000006,0.0,,,0.19999999999999998,0.08000000000000003,0.0,0.0,0.6666666666666669,0.0,0.15999999999999998,0.9999999999999994,0.0,14.399999999999999,,,,,
n36_mex40_mey20,36,0.4,0.2,0.5,0.6000000000000001,0.6,gb,300,0.4000000000000001,0.39999999999999997,0.39999999999999997,66.66666666666669,0.16000000000000006,0.0,,,0.19999999999999998,0.08000000000000003,0.0,0.0,0.6666666666666669,0.0,0.15999999999999998,0.9999999999999994,0.0,14.399999999999999,,,,,
n36_mex40_mey20,36,0.4,0.2,0.5,0.6000000000000001,0.6,xgb,300,0.4000000000000001,0.39999999999999997,0.39999999999999997,66.66666666666669,0.16000000000000006,0.0,,,0.19999999999999998,0.08000000000000003,0.0,0.0,0.6666666666666669,0.0,0.15999999999999998,0.9999999999999994,0.0,14.399999999999999,,,,,
n36_mex40_mey20,36,0.4,0.2,0.5,0.6000000000000001,0.6,lgb,300,0.6,-0.6,0.6,100.0,0.35999999999999993,0.0,,,0.3,0.17999999999999997,0.0,0.0,-1.0,,0.36,1.0000000000000002,0.0,-21.599999999999998,,,,,
n36_mex40_mey20,36,0.4,0.2,0.5,0.6000000000000001,0.6,svm_linear,300,0.15206688505398522,0.11524051382449066,0.1285239444637493,21.42065741062488,0.023124337530021955,0.009876884451661539,-0.26306907443792693,0.058951203919511475,0.06426197223187465,0.011562168765010978,0.4,0.22333333333333333,0.19206752304081778,0.1389497852874165,0.013280376026532623,0.5743029831358812,0.4271207527064738,4.148658497681664,,,,,
n36_mex40_mey20,36,0.4,0.2,0.5,0.6000000000000001,0.6,svm_rbf,300,0.28672469354494584,-0.27493534990897983,0.27493534990897983,45.82255831816332,0.0822110498884431,0.006643749089167128,-0.009427168751528507,0.0008104607741703518,0.13746767495448992,0.04110552494422155,0.023333333333333334,0.0033333333333333335,-0.45822558318163314,0.2507476476583393,0.07558944662957318,0.9194560431005909,0.08081333468168102,-9.897672596723273,,,,,
n36_mex40_mey20,36,0.4,0.2,0.5,0.6000000000000001,0.6,lmer_int,300,0.13527009693394398,-0.10986082017614753,0.11643537732004146,19.40589622000691,0.0182979991245186,0.006249430750578035,0.1426105707918498,0.4987647325611402,0.05821768866002073,0.0091489995622593,0.43666666666666665,0.17666666666666667,-0.1831013669602459,0.1612875371464454,0.012069399809775823,0.6596021634738906,0.34153629082887227,-3.954989526341311,0.6733333333333333,0.5833333333333334,0.298565286127427,0.2505638867051673,0.32666666666666666
n36_mex40_mey20,36,0.4,0.2,0.5,0.6000000000000001,0.6,lmer_slope,300,0.13527009693394398,-0.10986082017614753,0.11643537732004146,19.40589622000691,0.0182979991245186,0.006249430750578035,0.1426105707918498,0.4987647325611402,0.05821768866002073,0.0091489995622593,0.43666666666666665,0.17666666666666667,-0.1831013669602459,0.1612875371464454,0.012069399809775823,0.6596021634738906,0.34153629082887227,-3.954989526341311,0.6733333333333333,0.5833333333333334,0.298565286127427,0.2505638867051673,0.32666666666666666
n36_mex40_mey20,36,0.4,0.2,0.5,0.6000000000000001,0.6,clustered,300,0.13527009693394396,-0.10986082017614751,0.11643537732004143,19.40589622000691,0.018297999124518592,0.006249430750578035,0.14261057079185122,0.49876473256114284,0.058217688660020715,0.009148999562259296,0.43666666666666665,0.17666666666666667,-0.18310136696024587,0.1612875371464454,0.01206939980977582,0.6596021634738907,0.34153629082887244,-3.9549895263413104,1.0,1.0,1.8433268691667952,1.5469686740787878,0.0
n36_mex40_mey20,36,0.4,0.2,0.5,0.6000000000000001,0.6,ensemble,300,0.07856748035968579,-0.051165453110619076,0.06377874356544395,10.62979059424066,0.006172848970069611,0.0035668348274795836,0.13921968810402968,0.6493222493624238,0.03188937178272198,0.0030864244850348057,0.77,0.4533333333333333,-0.08527575518436514,0.10881782937861732,0.002617903592014959,0.42409973169737814,0.5778263561564767,-1.8419563119822868,,,,,
n36_mex40_mey20,36,0.4,0.2,0.5,0.6000000000000001,0.6,trimmed,300,0.08380602422086662,-0.04562489519399451,0.0670424949005562,11.173749150092698,0.007023449695708483,0.0049583464557647165,0.11428211655694738,0.6172809969955608,0.0335212474502781,0.0035117248478542416,0.7433333333333333,0.4533333333333333,-0.07604149198999086,0.12701783771025688,0.002081631061462983,0.2963829957712826,0.7059702383565728,-1.6424962269838022,,,,,
