sim_id,beta_true,n,beta_ols,cover_ols,beta_odr,beta_deming,cover_deming,beta_theilsen,beta_huber,cover_huber,beta_quantile,cover_quantile,beta_sma,beta_majoraxis,beta_rma,beta_pbablok,beta_ridge,beta_lasso,beta_enet,beta_adaptive_lasso,beta_rf,beta_gb,beta_xgb,beta_lgb,beta_svm_linear,beta_svm_rbf,beta_gp,beta_lmer_int,se_lmer_int,cover_lmer_int,var_habitat,var_residual,beta_lmer_slope,se_lmer_slope,beta_clustered,se_clustered,beta_ensemble,beta_trimmed,beta_median
11,0.6,36,0.6150021202078185,1,0.7626222830002657,0.5831811047345409,1,0.7067299469804151,0.635693449829588,1,0.6574472204811964,1,0.8139975744029201,0.7682575672522426,0.8139975744029201,0.6175612667826157,0.5214849980658832,0.5259706924566023,0.5283290472204998,0.152425743642153,1.0,1.0,1.0,0,0.8253828389651459,0.26008755431230474,,0.6150021202078183,0.08887638782690838,1,9.670002188965542e-06,0.21597533222982856,0.6150021202078183,0.08887638782690838,0.6150021202078185,0.5487182915361007,0.6362251018852421,0.6568816631430745,0.6175612667826157
12,0.6,36,0.6114849537411922,1,0.7232972584427347,0.5719025689708519,1,0.6071380140416814,0.613257388170431,1,0.5481031732499038,1,0.772594072348871,0.7296393239516906,0.772594072348871,0.611233372790335,0.4889206894495083,0.4925018197119948,0.4950266862805919,0.1256169114547321,1.0,1.0,1.0,0,0.735096458039622,0.3666554504736269,,0.6114849537411924,0.07870263160515177,1,6.742285802020133e-06,0.15058604823993688,0.6114849537411924,0.07870263160515177,0.6114849537411922,0.48590603882192274,0.6130224815082702,0.6302052717492361,0.6114849537411922
13,0.6,36,0.4303441627110364,1,0.6420488231924821,0.3453401630880483,1,0.4609412469731189,0.46162000304471645,1,0.5410388152640284,1,0.7784922089039421,0.6495429227159013,0.7784922089039421,0.4494232495440481,0.3258294891833366,0.3248803083273183,0.32823911276350076,0.037179541302183546,1.0,1.0,1.0,0,0.581096010549614,0.290924193937138,,0.4303441627110365,0.10812210444994794,1,1.1410411090264678e-05,0.2548466151238957,0.4303441627110365,0.10812210444994794,0.4303441627110364,0.6675403656886788,0.509411519501629,0.5094360740650148,0.4494232495440481
14,0.6,36,0.45498620832547954,1,0.5423464236560455,0.3982459234081992,1,0.4775702427444367,0.4683851426932892,1,0.4506512741851212,1,0.6386194300916802,0.550658593245169,0.6386194300916802,0.48278579624412266,0.39011185916070823,0.39094829969295014,0.3939784076546768,0.06381170122551288,1.0,1.0,1.0,0,0.6768031352152726,0.2500035119061561,,0.45498620832547904,0.07468867360290866,1,6.982560439565577e-06,0.15595247873681223,0.45498620832547904,0.07468867360290866,0.45498620832547954,0.46112406656650157,0.5058036523703017,0.5036669633311276,0.45498620832547954
15,0.6,36,0.5352499975803978,1,0.6965859987687035,0.47813697832559177,1,0.545336235003707,0.5275127739328335,1,0.6238664441466906,1,0.7774955677060864,0.7033613292585965,0.7774955677060864,0.5334330211460139,0.41944020874794585,0.4210913256576112,0.42397146831603105,0.07931275709771536,1.0,1.0,1.0,0,0.7177758175465986,0.435025460718206,,0.5352499975803982,0.09398681909549185,1,9.2360025838751e-06,0.2062821380540323,0.5352499975803982,0.09398681909549185,0.5352499975803978,0.5802698338891844,0.5782974323652177,0.5906067467001208,0.5352499975803982
16,0.6,36,0.7605132206543505,1,0.9520789148551679,0.7348601128824227,1,0.7571356484853027,0.7369226845532398,1,0.7057766719915526,1,0.9619178065268177,0.9533832913410293,0.9619178065268177,0.7727241772653218,0.5251209906301055,0.5297076848142752,0.5320474475763933,0.1556363369231992,1.0,1.0,1.0,0,0.7114843685008783,0.37229438609183346,,0.7605132206543508,0.09816447475245463,1,7.822350726999229e-06,0.17470883295240752,0.7605132206543508,0.09816447475245463,0.7605132206543505,0.6060624671269261,0.7132635309383374,0.7499697302451874,0.7605132206543505
17,0.6,36,0.664430622542295,1,0.8837656882217784,0.59453576513355,1,0.6956319391783038,0.6830556555854231,1,0.7826896580159056,1,0.9140127930102272,0.8868127011910136,0.9140127930102272,0.6700956038483539,0.4142374609837632,0.4157440571222009,0.4186508031066676,0.07639782209518456,1.0,1.0,1.0,0,0.8113334291835836,0.34490117340009974,,0.664430622542295,0.10460923764372043,1,7.242073116787355e-06,0.16174858256167488,0.664430622542295,0.10460923764372043,0.664430622542295,0.6458521049544436,0.6592869492719765,0.688800105850541,0.6700956038483539
18,0.6,36,0.4318378686341561,0,0.5182524079960705,0.3666281023129701,1,0.429023375124697,0.4300912863792005,0,0.41261464471213494,1,0.624929718614855,0.5266552956429046,0.624929718614855,0.45210793946575867,0.36023580314816567,0.3602423532356148,0.3634252271001142,0.050245073714216576,1.0,1.0,1.0,0,0.7065055103496545,0.31509425383318684,,0.4318378686341558,0.07528708174963629,0,6.715782109626706e-06,0.1499940996901378,0.4318378686341558,0.07528708174963629,0.4318378686341561,0.46481860798455704,0.4899274862948272,0.4851624795298319,0.4318378686341558
19,0.6,36,0.6011165592050256,1,0.6848641256681441,0.5821113571890767,1,0.6236893390418362,0.5940084717827889,1,0.6945181983895545,1,0.7307369110905475,0.6917923413013572,0.7307369110905475,0.5739134288635224,0.596316685399052,0.6028810377712481,0.604856754001242,0.22791019298394968,1.0,1.0,1.0,0,0.8808007246956651,0.28250816329768685,,0.6011165592050257,0.06924901031777066,1,8.035021629569706e-06,0.17945874592659647,0.6011165592050257,0.06924901031777066,0.6011165592050256,0.4275398625126001,0.6307004730167967,0.6462210887580195,0.6028810377712481
20,0.6,36,0.5583248949534192,1,0.6868611798138312,0.5142791699681214,1,0.5667077518075632,0.5554339268424626,1,0.6390539774448574,1,0.7554026288128904,0.693758574728099,0.7554026288128904,0.5622758864562178,0.46369721890278554,0.4665776972056408,0.4692315395081002,0.1071608964786643,1.0,1.0,1.0,0,0.7432266421137013,0.3790910174853855,,0.5583248949534186,0.08480475014419218,1,8.446148704821923e-06,0.18864109200541052,0.5583248949534186,0.08480475014419218,0.5583248949534192,0.5235802078713455,0.5909330572258646,0.6044368115640116,0.5583248949534192
